变压器,年,月,日,时,分,额定容量(KVA),电压(KV),电流(A)
1000000001,2018,1,7,14,15,30,6,2
1000000001,2018,1,7,14,30,30,6,2
1000000001,2018,1,7,14,45,30,6,2
1000000001,2018,1,7,15,0,30,6,2
1000000001,2018,1,7,15,15,30,6,2
1000000001,2018,1,7,15,30,30,6,2
1000000001,2018,1,7,15,45,30,6,2
1000000001,2018,1,7,16,0,30,6,2
1000000001,2018,1,7,16,15,30,6,2
1000000001,2018,1,7,16,30,30,6,2
1000000001,2018,1,7,16,45,30,6,2
1000000001,2018,1,7,17,0,30,6,2
1000000001,2018,1,7,17,15,30,6,2
1000000001,2018,1,7,17,30,30,6,2
1000000001,2018,1,7,17,45,30,6,2
1000000001,2018,1,7,18,0,30,6,2
1000000001,2018,1,7,18,15,30,6,2
1000000001,2018,1,7,18,30,30,6,2
1000000001,2018,1,7,18,45,30,6,2
1000000001,2018,1,7,19,0,30,6,2
1000000001,2018,1,7,19,15,30,6,2
1000000001,2018,1,7,19,30,30,6,2
1000000001,2018,1,7,19,45,30,6,2
1000000001,2018,1,7,20,0,30,6,2
1000000001,2018,1,7,20,15,30,6,2
1000000001,2018,1,7,20,30,30,6,2
1000000001,2018,1,7,20,45,30,6,2
1000000001,2018,1,7,21,0,30,6,2
1000000001,2018,1,7,21,15,30,6,2
1000000001,2018,1,7,21,30,30,6,2
1000000001,2018,1,7,21,45,30,6,2
1000000001,2018,1,7,22,0,30,6,2
1000000001,2018,1,7,22,15,30,6,2
1000000001,2018,1,7,22,30,30,6,2
1000000001,2018,1,7,22,45,30,6,2
1000000001,2018,1,7,23,0,30,6,2
1000000001,2018,1,7,23,15,30,6,2
1000000001,2018,1,7,23,30,30,6,2
1000000001,2018,1,7,23,45,30,6,2
1000000001,2018,1,8,0,0,30,6,4
1000000001,2018,1,8,0,15,30,6,4
1000000001,2018,1,8,0,30,30,6,4
1000000001,2018,1,8,0,45,30,6,4
1000000001,2018,1,8,1,0,30,6,4
1000000001,2018,1,8,1,15,30,6,4
1000000001,2018,1,8,1,30,30,6,4
1000000001,2018,1,8,1,45,30,6,4
1000000001,2018,1,8,2,0,30,6,4
1000000001,2018,1,8,2,15,30,6,4
1000000001,2018,1,8,2,30,30,6,4
1000000001,2018,1,8,2,45,30,6,4
1000000001,2018,1,8,3,0,30,6,4
1000000001,2018,1,8,3,15,30,6,4
1000000001,2018,1,8,3,30,30,6,4
1000000001,2018,1,8,3,45,30,6,4
1000000001,2018,1,8,4,0,30,6,4
1000000001,2018,1,8,4,15,30,6,4
1000000001,2018,1,8,4,30,30,6,4
1000000001,2018,1,8,4,45,30,6,4
1000000001,2018,1,8,5,0,30,6,4
1000000001,2018,1,8,5,15,30,6,4
1000000001,2018,1,8,5,30,30,6,4
1000000001,2018,1,8,5,45,30,6,4
1000000001,2018,1,8,6,0,30,6,4
1000000001,2018,1,8,6,15,30,6,4
1000000001,2018,1,8,6,30,30,6,4
1000000001,2018,1,8,6,45,30,6,4
1000000001,2018,1,8,7,0,30,6,4
1000000001,2018,1,8,7,15,30,6,4
1000000001,2018,1,8,7,30,30,6,4
1000000001,2018,1,8,7,45,30,6,4
1000000001,2018,1,8,8,0,30,6,4
1000000001,2018,1,8,8,15,30,6,4
1000000001,2018,1,8,8,30,30,6,4
1000000001,2018,1,8,8,45,30,6,4
1000000001,2018,1,8,9,0,30,6,4
1000000001,2018,1,8,9,15,30,6,4
1000000001,2018,1,8,9,30,30,6,4
1000000001,2018,1,8,9,45,30,6,4
1000000001,2018,1,8,10,0,30,6,4
1000000001,2018,1,8,10,15,30,6,4
1000000001,2018,1,8,10,30,30,6,4
1000000001,2018,1,8,10,45,30,6,4
1000000001,2018,1,8,11,0,30,6,4
1000000001,2018,1,8,11,15,30,6,4
1000000001,2018,1,8,11,30,30,6,4
1000000001,2018,1,8,11,45,30,6,4
1000000001,2018,1,8,12,0,30,6,4
1000000001,2018,1,8,12,15,30,6,4
1000000001,2018,1,8,12,30,30,6,4
1000000001,2018,1,8,12,45,30,6,4
1000000001,2018,1,8,13,0,30,6,4
1000000001,2018,1,8,13,15,30,6,4
1000000001,2018,1,8,13,30,30,6,4
1000000001,2018,1,8,13,45,30,6,4
1000000001,2018,1,8,14,0,30,6,4
1000000001,2018,1,8,14,15,30,6,4
1000000001,2018,1,8,14,30,30,6,4
1000000001,2018,1,8,14,45,30,6,4
1000000001,2018,1,8,15,0,30,6,4
1000000001,2018,1,8,15,15,30,6,4
1000000001,2018,1,8,15,30,30,6,4
1000000001,2018,1,8,15,45,30,6,4
1000000001,2018,1,8,16,0,30,6,4
1000000001,2018,1,8,16,15,30,6,4
1000000001,2018,1,8,16,30,30,6,4
1000000001,2018,1,8,16,45,30,6,4
1000000001,2018,1,8,17,0,30,6,4
1000000001,2018,1,8,17,15,30,6,4
1000000001,2018,1,8,17,30,30,6,4
1000000001,2018,1,8,17,45,30,6,4
1000000001,2018,1,8,18,0,30,6,4
1000000001,2018,1,8,18,15,30,6,4
1000000001,2018,1,8,18,30,30,6,4
1000000001,2018,1,8,18,45,30,6,4
1000000001,2018,1,8,19,0,30,6,4
1000000001,2018,1,8,19,15,30,6,4
1000000001,2018,1,8,19,30,30,6,4
1000000001,2018,1,8,19,45,30,6,4
1000000001,2018,1,8,20,0,30,6,2
1000000001,2018,1,8,20,15,30,6,2
1000000001,2018,1,8,20,30,30,6,2
1000000001,2018,1,8,20,45,30,6,2
1000000001,2018,1,8,21,0,30,6,2
1000000001,2018,1,8,21,15,30,6,2
1000000001,2018,1,8,21,30,30,6,2
1000000001,2018,1,8,21,45,30,6,2
1000000001,2018,1,8,22,0,30,6,2
1000000001,2018,1,8,22,15,30,6,2
1000000001,2018,1,8,22,30,30,6,2
1000000001,2018,1,8,22,45,30,6,2
1000000001,2018,1,8,23,0,30,6,2
1000000001,2018,1,8,23,15,30,6,2
1000000001,2018,1,8,23,30,30,6,2
1000000001,2018,1,8,23,45,30,6,2
1000000001,2018,1,9,0,0,30,6,2
1000000001,2018,1,9,0,15,30,6,2
1000000001,2018,1,9,0,30,30,6,2
1000000001,2018,1,9,0,45,30,6,2
1000000001,2018,1,9,1,0,30,6,2
1000000001,2018,1,9,1,15,30,6,2
1000000001,2018,1,9,1,30,30,6,2
1000000001,2018,1,9,1,45,30,6,2
1000000001,2018,1,9,2,0,30,6,2
1000000001,2018,1,9,2,15,30,6,2
1000000001,2018,1,9,2,30,30,6,2
1000000001,2018,1,9,2,45,30,6,2
1000000001,2018,1,9,3,0,30,6,2
1000000001,2018,1,9,3,15,30,6,2
1000000001,2018,1,9,3,30,30,6,2
1000000001,2018,1,9,3,45,30,6,2
1000000001,2018,1,9,4,0,30,6,2
1000000001,2018,1,9,4,15,30,6,2
1000000001,2018,1,9,4,30,30,6,2
1000000001,2018,1,9,4,45,30,6,2
1000000001,2018,1,9,5,0,30,6,2
1000000001,2018,1,9,5,15,30,6,2
1000000001,2018,1,9,5,30,30,6,2
1000000001,2018,1,9,5,45,30,6,2
1000000001,2018,1,9,6,0,30,6,2
1000000001,2018,1,9,6,15,30,6,2
1000000001,2018,1,9,6,30,30,6,2
1000000001,2018,1,9,6,45,30,6,2
1000000001,2018,1,9,7,0,30,6,2
1000000001,2018,1,9,7,15,30,6,2
1000000001,2018,1,9,7,30,30,6,2
1000000001,2018,1,9,7,45,30,6,2
1000000001,2018,1,9,8,0,30,6,2
1000000001,2018,1,9,8,15,30,6,2
1000000001,2018,1,9,8,30,30,6,2
1000000001,2018,1,9,8,45,30,6,2
1000000001,2018,1,9,9,0,30,6,2
1000000001,2018,1,9,9,15,30,6,2
1000000001,2018,1,9,9,30,30,6,2
1000000001,2018,1,9,9,45,30,6,2
1000000001,2018,1,9,10,0,30,6,2
1000000001,2018,1,9,10,15,30,6,2
1000000001,2018,1,9,10,30,30,6,2
1000000001,2018,1,9,10,45,30,6,2
1000000001,2018,1,9,11,0,30,6,2
1000000001,2018,1,9,11,15,30,6,2
1000000001,2018,1,9,11,30,30,6,2
1000000001,2018,1,9,11,45,30,6,2
1000000001,2018,1,9,12,0,30,6,2
1000000001,2018,1,9,12,15,30,6,2
1000000001,2018,1,9,12,30,30,6,2
1000000001,2018,1,9,12,45,30,6,2
1000000001,2018,1,9,13,0,30,6,2
1000000001,2018,1,9,13,15,30,6,2
1000000001,2018,1,9,13,30,30,6,2
1000000001,2018,1,9,13,45,30,6,2
1000000001,2018,1,9,14,0,30,6,2
1000000001,2018,1,9,14,15,30,6,2
1000000001,2018,1,9,14,30,30,6,2
1000000001,2018,1,9,14,45,30,6,2
1000000001,2018,1,9,15,0,30,6,2
1000000001,2018,1,9,15,15,30,6,2
1000000001,2018,1,9,15,30,30,6,2
1000000001,2018,1,9,15,45,30,6,2
1000000001,2018,1,9,16,0,30,6,2
1000000001,2018,1,9,16,15,30,6,2
1000000001,2018,1,9,16,30,30,6,2
1000000001,2018,1,9,16,45,30,6,2
1000000001,2018,1,9,17,0,30,6,2
1000000001,2018,1,9,17,15,30,6,2
1000000001,2018,1,9,17,30,30,6,2
1000000001,2018,1,9,17,45,30,6,2
1000000001,2018,1,9,18,0,30,6,2
1000000001,2018,1,9,18,15,30,6,2
1000000001,2018,1,9,18,30,30,6,2
1000000001,2018,1,9,18,45,30,6,2
1000000001,2018,1,9,19,0,30,6,2
1000000001,2018,1,9,19,15,30,6,2
1000000001,2018,1,9,19,30,30,6,2
1000000001,2018,1,9,19,45,30,6,2
1000000001,2018,1,9,20,0,30,6,2
1000000001,2018,1,9,20,15,30,6,2
1000000001,2018,1,9,20,30,30,6,2
1000000001,2018,1,9,20,45,30,6,2
1000000001,2018,1,9,21,0,30,6,2
1000000001,2018,1,9,21,15,30,6,2
1000000001,2018,1,9,21,30,30,6,2
1000000001,2018,1,9,21,45,30,6,2
1000000001,2018,1,9,22,0,30,6,2
1000000001,2018,1,9,22,15,30,6,2
1000000001,2018,1,9,22,30,30,6,2
1000000001,2018,1,9,22,45,30,6,2
1000000001,2018,1,9,23,0,30,6,2
1000000001,2018,1,9,23,15,30,6,2
1000000001,2018,1,9,23,30,30,6,2
1000000001,2018,1,9,23,45,30,6,2
1000000001,2018,1,10,0,0,30,6,2
1000000001,2018,1,10,0,15,30,6,2
1000000001,2018,1,10,0,30,30,6,2
1000000001,2018,1,10,0,45,30,6,2
1000000001,2018,1,10,1,0,30,6,2
1000000001,2018,1,10,1,15,30,6,2
1000000001,2018,1,10,1,30,30,6,2
1000000001,2018,1,10,1,45,30,6,2
1000000001,2018,1,10,2,0,30,6,2
1000000001,2018,1,10,2,15,30,6,2
1000000001,2018,1,10,2,30,30,6,2
1000000001,2018,1,10,2,45,30,6,2
1000000001,2018,1,10,3,0,30,6,2
1000000001,2018,1,10,3,15,30,6,2
1000000001,2018,1,10,3,30,30,6,2
1000000001,2018,1,10,3,45,30,6,2
1000000001,2018,1,10,4,0,30,6,2
1000000001,2018,1,10,4,15,30,6,2
1000000001,2018,1,10,4,30,30,6,2
1000000001,2018,1,10,4,45,30,6,2
1000000001,2018,1,10,5,0,30,6,2
1000000001,2018,1,10,5,15,30,6,2
1000000001,2018,1,10,5,30,30,6,2
1000000001,2018,1,10,5,45,30,6,2
1000000001,2018,1,10,6,0,30,6,2
1000000001,2018,1,10,6,15,30,6,2
1000000001,2018,1,10,6,30,30,6,2
1000000001,2018,1,10,6,45,30,6,2
1000000001,2018,1,10,7,0,30,6,2
1000000001,2018,1,10,7,15,30,6,2
1000000001,2018,1,10,7,30,30,6,2
1000000001,2018,1,10,7,45,30,6,2
1000000001,2018,1,10,8,0,30,6,2
1000000001,2018,1,10,8,15,30,6,2
1000000001,2018,1,10,8,30,30,6,2
1000000001,2018,1,10,8,45,30,6,2
1000000001,2018,1,10,9,0,30,6,2
1000000001,2018,1,10,9,15,30,6,2
1000000001,2018,1,10,9,30,30,6,2
1000000001,2018,1,10,9,45,30,6,2
1000000001,2018,1,10,10,0,30,6,2
1000000001,2018,1,10,10,15,30,6,2
1000000001,2018,1,10,10,30,30,6,2
1000000001,2018,1,10,10,45,30,6,2
1000000001,2018,1,10,11,0,30,6,2
1000000001,2018,1,10,11,15,30,6,2
1000000001,2018,1,10,11,30,30,6,2
1000000001,2018,1,10,11,45,30,6,2
1000000001,2018,1,10,12,0,30,6,2
1000000001,2018,1,10,12,15,30,6,2
1000000001,2018,1,10,12,30,30,6,2
1000000001,2018,1,10,12,45,30,6,2
1000000001,2018,1,10,13,0,30,6,2
1000000001,2018,1,10,13,15,30,6,2
1000000001,2018,1,10,13,30,30,6,2
1000000001,2018,1,10,13,45,30,6,2
1000000001,2018,1,10,14,0,30,6,2
1000000001,2018,1,10,14,15,30,6,2
1000000001,2018,1,10,14,30,30,6,2
1000000001,2018,1,10,14,45,30,6,2
1000000001,2018,1,10,15,0,30,6,2
1000000001,2018,1,10,15,15,30,6,2
1000000001,2018,1,10,15,30,30,6,2
1000000001,2018,1,10,15,45,30,6,2
1000000001,2018,1,10,16,0,30,6,2
1000000001,2018,1,10,16,15,30,6,2
1000000001,2018,1,10,16,30,30,6,2
1000000001,2018,1,10,16,45,30,6,2
1000000001,2018,1,10,17,0,30,6,2
1000000001,2018,1,10,17,15,30,6,2
1000000001,2018,1,10,17,30,30,6,2
1000000001,2018,1,10,17,45,30,6,2
1000000001,2018,1,10,18,0,30,6,2
1000000001,2018,1,10,18,15,30,6,2
1000000001,2018,1,10,18,30,30,6,2
1000000001,2018,1,10,18,45,30,6,2
1000000001,2018,1,10,19,0,30,6,2
1000000001,2018,1,10,19,15,30,6,2
1000000001,2018,1,10,19,30,30,6,2
1000000001,2018,1,10,19,45,30,6,2
1000000001,2018,1,10,20,0,30,6,2
1000000001,2018,1,10,20,15,30,6,2
1000000001,2018,1,10,20,30,30,6,2
1000000001,2018,1,10,20,45,30,6,2
1000000001,2018,1,10,21,0,30,6,2
1000000001,2018,1,10,21,15,30,6,2
1000000001,2018,1,10,21,30,30,6,2
1000000001,2018,1,10,21,45,30,6,2
1000000001,2018,1,10,22,0,30,6,2
1000000001,2018,1,10,22,15,30,6,2
1000000001,2018,1,10,22,30,30,6,2
1000000001,2018,1,10,22,45,30,6,2
1000000001,2018,1,10,23,0,30,6,2
1000000001,2018,1,10,23,15,30,6,2
1000000001,2018,1,10,23,30,30,6,2
1000000001,2018,1,10,23,45,30,6,2
1000000002,2018,1,1,0,0,60,8,5
1000000002,2018,1,1,0,15,60,8,5
1000000002,2018,1,1,0,30,60,8,5
1000000002,2018,1,1,0,45,60,8,5
1000000002,2018,1,1,1,0,60,8,5
1000000002,2018,1,1,1,15,60,8,5
1000000002,2018,1,1,1,30,60,8,5
1000000002,2018,1,1,1,45,60,8,5
1000000002,2018,1,1,2,0,60,8,5
1000000002,2018,1,1,2,15,60,8,5
1000000002,2018,1,1,2,30,60,8,5
1000000002,2018,1,1,2,45,60,8,5
1000000002,2018,1,1,3,0,60,8,5
1000000002,2018,1,1,3,15,60,8,5
1000000002,2018,1,1,3,30,60,8,5
1000000002,2018,1,1,3,45,60,8,5
1000000002,2018,1,1,4,0,60,8,5
1000000002,2018,1,1,4,15,60,8,5
1000000002,2018,1,1,4,30,60,8,5
1000000002,2018,1,1,4,45,60,8,5
1000000002,2018,1,1,5,0,60,8,5
1000000002,2018,1,1,5,15,60,8,5
1000000002,2018,1,1,5,30,60,8,5
1000000002,2018,1,1,5,45,60,8,5
1000000002,2018,1,1,6,0,60,8,5
1000000002,2018,1,1,6,15,60,8,5
1000000002,2018,1,1,6,30,60,8,5
1000000002,2018,1,1,6,45,60,8,5
1000000002,2018,1,1,7,0,60,8,5
1000000002,2018,1,1,7,15,60,8,5
1000000002,2018,1,1,7,30,60,8,5
1000000002,2018,1,1,7,45,60,8,5
1000000002,2018,1,1,8,0,60,8,5
1000000002,2018,1,1,8,15,60,8,5
1000000002,2018,1,1,8,30,60,8,5
1000000002,2018,1,1,8,45,60,8,5
1000000002,2018,1,1,9,0,60,8,5
1000000002,2018,1,1,9,15,60,8,5
1000000002,2018,1,1,9,30,60,8,5
1000000002,2018,1,1,9,45,60,8,5
1000000002,2018,1,1,10,0,60,8,5
1000000002,2018,1,1,10,15,60,8,5
1000000002,2018,1,1,10,30,60,8,5
1000000002,2018,1,1,10,45,60,8,5
1000000002,2018,1,1,11,0,60,8,5
1000000002,2018,1,1,11,15,60,8,5
1000000002,2018,1,1,11,30,60,8,5
1000000002,2018,1,1,11,45,60,8,5
1000000002,2018,1,1,12,0,60,8,5
1000000002,2018,1,1,12,15,60,8,5
1000000002,2018,1,1,12,30,60,8,5
1000000002,2018,1,1,12,45,60,8,5
1000000002,2018,1,1,13,0,60,8,5
1000000002,2018,1,1,13,15,60,8,5
1000000002,2018,1,1,13,30,60,8,5
1000000002,2018,1,1,13,45,60,8,5
1000000002,2018,1,1,14,0,60,8,5
1000000002,2018,1,1,14,15,60,8,5
1000000002,2018,1,1,14,30,60,8,5
1000000002,2018,1,1,14,45,60,8,5
1000000002,2018,1,1,15,0,60,8,5
1000000002,2018,1,1,15,15,60,8,5
1000000002,2018,1,1,15,30,60,8,5
1000000002,2018,1,1,15,45,60,8,5
1000000002,2018,1,1,16,0,60,8,5
1000000002,2018,1,1,16,15,60,8,5
1000000002,2018,1,1,16,30,60,8,5
1000000002,2018,1,1,16,45,60,8,5
1000000002,2018,1,1,17,0,60,8,5
1000000002,2018,1,1,17,15,60,8,5
1000000002,2018,1,1,17,30,60,8,5
1000000002,2018,1,1,17,45,60,8,5
1000000002,2018,1,1,18,0,60,8,5
1000000002,2018,1,1,18,15,60,8,5
1000000002,2018,1,1,18,30,60,8,5
1000000002,2018,1,1,18,45,60,8,5
1000000002,2018,1,1,19,0,60,8,5
1000000002,2018,1,1,19,15,60,8,5
1000000002,2018,1,1,19,30,60,8,5
1000000002,2018,1,1,19,45,60,8,5
1000000002,2018,1,1,20,0,60,8,5
1000000002,2018,1,1,20,15,60,8,5
1000000002,2018,1,1,20,30,60,8,5
1000000002,2018,1,1,20,45,60,8,5
1000000002,2018,1,1,21,0,60,8,5
1000000002,2018,1,1,21,15,60,8,5
1000000002,2018,1,1,21,30,60,8,5
1000000002,2018,1,1,21,45,60,8,5
1000000002,2018,1,1,22,0,60,8,5
1000000002,2018,1,1,22,15,60,8,5
1000000002,2018,1,1,22,30,60,8,5
1000000002,2018,1,1,22,45,60,8,5
1000000002,2018,1,1,23,0,60,8,5
1000000002,2018,1,1,23,15,60,8,5
1000000002,2018,1,1,23,30,60,8,5
1000000002,2018,1,1,23,45,60,8,5
1000000002,2018,1,2,0,0,60,8,5
1000000002,2018,1,2,0,15,60,8,5
1000000002,2018,1,2,0,30,60,8,5
1000000002,2018,1,2,0,45,60,8,5
1000000002,2018,1,2,1,0,60,8,5
1000000002,2018,1,2,1,15,60,8,5
1000000002,2018,1,2,1,30,60,8,5
1000000002,2018,1,2,1,45,60,8,5
1000000002,2018,1,2,2,0,60,8,5
1000000002,2018,1,2,2,15,60,8,5
1000000002,2018,1,2,2,30,60,8,5
1000000002,2018,1,2,2,45,60,8,5
1000000002,2018,1,2,3,0,60,8,5
1000000002,2018,1,2,3,15,60,8,5
1000000002,2018,1,2,3,30,60,8,5
1000000002,2018,1,2,3,45,60,8,5
1000000002,2018,1,2,4,0,60,8,5
1000000002,2018,1,2,4,15,60,8,5
1000000002,2018,1,2,4,30,60,8,5
1000000002,2018,1,2,4,45,60,8,5
1000000002,2018,1,2,5,0,60,8,5
1000000002,2018,1,2,5,15,60,8,5
1000000002,2018,1,2,5,30,60,8,5
1000000002,2018,1,2,5,45,60,8,5
1000000002,2018,1,2,6,0,60,8,5
1000000002,2018,1,2,6,15,60,8,5
1000000002,2018,1,2,6,30,60,8,5
1000000002,2018,1,2,6,45,60,8,5
1000000002,2018,1,2,7,0,60,8,5
1000000002,2018,1,2,7,15,60,8,5
1000000002,2018,1,2,7,30,60,8,5
1000000002,2018,1,2,7,45,60,8,5
1000000002,2018,1,2,8,0,60,8,5
1000000002,2018,1,2,8,15,60,8,5
1000000002,2018,1,2,8,30,60,8,5
1000000002,2018,1,2,8,45,60,8,5
1000000002,2018,1,2,9,0,60,8,5
1000000002,2018,1,2,9,15,60,8,5
1000000002,2018,1,2,9,30,60,8,5
1000000002,2018,1,2,9,45,60,8,5
1000000002,2018,1,2,10,0,60,8,5
1000000002,2018,1,2,10,15,60,8,5
1000000002,2018,1,2,10,30,60,8,5
1000000002,2018,1,2,10,45,60,8,5
1000000002,2018,1,2,11,0,60,8,5
1000000002,2018,1,2,11,15,60,8,5
1000000002,2018,1,2,11,30,60,8,5
1000000002,2018,1,2,11,45,60,8,5
1000000002,2018,1,2,12,0,60,8,5
1000000002,2018,1,2,12,15,60,8,5
1000000002,2018,1,2,12,30,60,8,5
1000000002,2018,1,2,12,45,60,8,5
1000000002,2018,1,2,13,0,60,8,5
1000000002,2018,1,2,13,15,60,8,5
1000000002,2018,1,2,13,30,60,8,5
1000000002,2018,1,2,13,45,60,8,5
1000000002,2018,1,2,14,0,60,8,5
1000000002,2018,1,2,14,15,60,8,5
1000000002,2018,1,2,14,30,60,8,5
1000000002,2018,1,2,14,45,60,8,5
1000000002,2018,1,2,15,0,60,8,5
1000000002,2018,1,2,15,15,60,8,5
1000000002,2018,1,2,15,30,60,8,5
1000000002,2018,1,2,15,45,60,8,5
1000000002,2018,1,2,16,0,60,8,5
1000000002,2018,1,2,16,15,60,8,5
1000000002,2018,1,2,16,30,60,8,5
1000000002,2018,1,2,16,45,60,8,5
1000000002,2018,1,2,17,0,60,8,5
1000000002,2018,1,2,17,15,60,8,5
1000000002,2018,1,2,17,30,60,8,5
1000000002,2018,1,2,17,45,60,8,5
1000000002,2018,1,2,18,0,60,8,5
1000000002,2018,1,2,18,15,60,8,5
1000000002,2018,1,2,18,30,60,8,5
1000000002,2018,1,2,18,45,60,8,5
1000000002,2018,1,2,19,0,60,8,5
1000000002,2018,1,2,19,15,60,8,5
1000000002,2018,1,2,19,30,60,8,5
1000000002,2018,1,2,19,45,60,8,5
1000000002,2018,1,2,20,0,60,8,5
1000000002,2018,1,2,20,15,60,8,5
1000000002,2018,1,2,20,30,60,8,5
1000000002,2018,1,2,20,45,60,8,5
1000000002,2018,1,2,21,0,60,8,5
1000000002,2018,1,2,21,15,60,8,5
1000000002,2018,1,2,21,30,60,8,5
1000000002,2018,1,2,21,45,60,8,5
1000000002,2018,1,2,22,0,60,8,5
1000000002,2018,1,2,22,15,60,8,5
1000000002,2018,1,2,22,30,60,8,5
1000000002,2018,1,2,22,45,60,8,5
1000000002,2018,1,2,23,0,60,8,5
1000000002,2018,1,2,23,15,60,8,5
1000000002,2018,1,2,23,30,60,8,5
1000000002,2018,1,2,23,45,60,8,5
1000000002,2018,1,3,0,0,60,8,5
1000000002,2018,1,3,0,15,60,8,5
1000000002,2018,1,3,0,30,60,8,5
1000000002,2018,1,3,0,45,60,8,5
1000000002,2018,1,3,1,0,60,8,5
1000000002,2018,1,3,1,15,60,8,5
1000000002,2018,1,3,1,30,60,8,5
1000000002,2018,1,3,1,45,60,8,5
1000000002,2018,1,3,2,0,60,8,5
1000000002,2018,1,3,2,15,60,8,5
1000000002,2018,1,3,2,30,60,8,5
1000000002,2018,1,3,2,45,60,8,5
1000000002,2018,1,3,3,0,60,8,5
1000000002,2018,1,3,3,15,60,8,5
1000000002,2018,1,3,3,30,60,8,5
1000000002,2018,1,3,3,45,60,8,5
1000000002,2018,1,3,4,0,60,8,5
1000000002,2018,1,3,4,15,60,8,5
1000000002,2018,1,3,4,30,60,8,5
1000000002,2018,1,3,4,45,60,8,5
1000000002,2018,1,3,5,0,60,8,5
1000000002,2018,1,3,5,15,60,8,5
1000000002,2018,1,3,5,30,60,8,5
1000000002,2018,1,3,5,45,60,8,5
1000000002,2018,1,3,6,0,60,8,5
1000000002,2018,1,3,6,15,60,8,5
1000000002,2018,1,3,6,30,60,8,5
1000000002,2018,1,3,6,45,60,8,5
1000000002,2018,1,3,7,0,60,8,5
1000000002,2018,1,3,7,15,60,8,5
1000000002,2018,1,3,7,30,60,8,5
1000000002,2018,1,3,7,45,60,8,5
1000000002,2018,1,3,8,0,60,8,5
1000000002,2018,1,3,8,15,60,8,5
1000000002,2018,1,3,8,30,60,8,5
1000000002,2018,1,3,8,45,60,8,5
1000000002,2018,1,3,9,0,60,8,5
1000000002,2018,1,3,9,15,60,8,5
1000000002,2018,1,3,9,30,60,8,5
1000000002,2018,1,3,9,45,60,8,5
1000000002,2018,1,3,10,0,60,8,5
1000000002,2018,1,3,10,15,60,8,5
1000000002,2018,1,3,10,30,60,8,5
1000000002,2018,1,3,10,45,60,8,5
1000000002,2018,1,3,11,0,60,8,5
1000000002,2018,1,3,11,15,60,8,5
1000000002,2018,1,3,11,30,60,8,5
1000000002,2018,1,3,11,45,60,8,5
1000000002,2018,1,3,12,0,60,8,5
1000000002,2018,1,3,12,15,60,8,5
1000000002,2018,1,3,12,30,60,8,5
1000000002,2018,1,3,12,45,60,8,5
1000000002,2018,1,3,13,0,60,8,5
1000000002,2018,1,3,13,15,60,8,5
1000000002,2018,1,3,13,30,60,8,5
1000000002,2018,1,3,13,45,60,8,5
1000000002,2018,1,3,14,0,60,8,5
1000000002,2018,1,3,14,15,60,8,5
1000000002,2018,1,3,14,30,60,8,5
1000000002,2018,1,3,14,45,60,8,5
1000000002,2018,1,3,15,0,60,8,5
1000000002,2018,1,3,15,15,60,8,5
1000000002,2018,1,3,15,30,60,8,5
1000000002,2018,1,3,15,45,60,8,5
1000000002,2018,1,3,16,0,60,8,5
1000000002,2018,1,3,16,15,60,8,5
1000000002,2018,1,3,16,30,60,8,5
1000000002,2018,1,3,16,45,60,8,5
1000000002,2018,1,3,17,0,60,8,5
1000000002,2018,1,3,17,15,60,8,5
1000000002,2018,1,3,17,30,60,8,5
1000000002,2018,1,3,17,45,60,8,5
1000000002,2018,1,3,18,0,60,8,5
1000000002,2018,1,3,18,15,60,8,5
1000000002,2018,1,3,18,30,60,8,5
1000000002,2018,1,3,18,45,60,8,5
1000000002,2018,1,3,19,0,60,8,5
1000000002,2018,1,3,19,15,60,8,5
1000000002,2018,1,3,19,30,60,8,5
1000000002,2018,1,3,19,45,60,8,5
1000000002,2018,1,3,20,0,60,8,5
1000000002,2018,1,3,20,15,60,8,5
1000000002,2018,1,3,20,30,60,8,5
1000000002,2018,1,3,20,45,60,8,5
1000000002,2018,1,3,21,0,60,8,5
1000000002,2018,1,3,21,15,60,8,5
1000000002,2018,1,3,21,30,60,8,5
1000000002,2018,1,3,21,45,60,8,5
1000000002,2018,1,3,22,0,60,8,5
1000000002,2018,1,3,22,15,60,8,5
1000000002,2018,1,3,22,30,60,8,5
1000000002,2018,1,3,22,45,60,8,5
1000000002,2018,1,3,23,0,60,8,5
1000000002,2018,1,3,23,15,60,8,5
1000000002,2018,1,3,23,30,60,8,5
1000000002,2018,1,3,23,45,60,8,5
1000000002,2018,1,4,0,0,60,8,5
1000000002,2018,1,4,0,15,60,8,5
1000000002,2018,1,4,0,30,60,8,5
1000000002,2018,1,4,0,45,60,8,5
1000000002,2018,1,4,1,0,60,8,5
1000000002,2018,1,4,1,15,60,8,5
1000000002,2018,1,4,1,30,60,8,5
1000000002,2018,1,4,1,45,60,8,5
1000000002,2018,1,4,2,0,60,8,5
1000000002,2018,1,4,2,15,60,8,5
1000000002,2018,1,4,2,30,60,8,5
1000000002,2018,1,4,2,45,60,8,5
1000000002,2018,1,4,3,0,60,8,5
1000000002,2018,1,4,3,15,60,8,5
1000000002,2018,1,4,3,30,60,8,5
1000000002,2018,1,4,3,45,60,8,5
1000000002,2018,1,4,4,0,60,8,5
1000000002,2018,1,4,4,15,60,8,5
1000000002,2018,1,4,4,30,60,8,5
